id,label
2998,1
2999,1
3000,1
3001,0
3002,0
3003,1
3004,0
3005,0
3006,1
3007,1
3008,0
3009,0
3010,1
3011,1
3012,1
3013,1
3014,1
3015,0
3016,1
3017,0
3018,0
3019,1
3020,1
3021,0
3022,1
3023,1
3024,0
3025,1
3026,0
3027,0
3028,0
3029,1
3030,1
3031,0
3032,1
3033,1
3034,0
3035,1
3036,0
3037,1
3038,1
3039,0
3040,0
3041,1
3042,0
3043,0
3044,1
3045,1
3046,1
3047,1
3048,0
3049,1
3050,0
3051,0
3052,0
3053,0
3054,1
3055,1
3056,0
3057,0
3058,0
3059,1
3060,1
3061,1
3062,1
3063,0
3064,1
3065,1
3066,0
3067,1
3068,1
3069,0
3070,1
3071,1
3072,0
3073,1
3074,1
3075,1
3076,0
3077,1
3078,0
3079,0
3080,0
3081,1
3082,1
3083,0
3084,0
3085,1
3086,0
3087,1
3088,0
3089,0
3090,1
3091,0
3092,0
3093,1
3094,1
3095,1
3096,0
3097,0
3098,1
3099,1
3100,1
3101,1
3102,0
3103,0
3104,0
3105,1
3106,0
3107,0
3108,0
3109,0
3110,1
3111,1
3112,1
3113,1
3114,1
3115,0
3116,1
3117,1
3118,1
3119,1
3120,1
3121,1
3122,1
3123,1
3124,1
3125,0
3126,0
3127,1
3128,1
3129,0
3130,1
3131,1
3132,1
3133,0
3134,1
3135,0
3136,1
3137,1
3138,1
3139,0
3140,0
3141,0
3142,0
3143,0
3144,0
3145,1
3146,0
3147,1
3148,1
3149,0
3150,0
3151,0
3152,0
3153,0
3154,0
3155,1
3156,1
3157,1
3158,0
3159,1
3160,1
3161,1
3162,1
3163,0
3164,0
3165,0
3166,1
3167,1
3168,1
3169,1
3170,1
3171,1
3172,0
3173,0
3174,1
3175,1
3176,1
3177,1
3178,0
3179,0
3180,0
3181,1
3182,0
3183,1
3184,1
3185,1
3186,0
3187,1
3188,0
3189,0
3190,0
3191,1
3192,0
3193,1
3194,0
3195,0
3196,1
3197,1
3198,1
3199,0
3200,0
3201,0
3202,0
3203,0
3204,0
3205,1
3206,1
3207,1
3208,0
3209,0
3210,1
3211,1
3212,0
3213,0
3214,1
3215,0
3216,1
3217,0
3218,0
3219,1
3220,1
3221,0
3222,0
3223,0
3224,1
3225,1
3226,0
3227,0
3228,0
3229,0
3230,0
3231,0
3232,0
3233,1
3234,0
3235,0
3236,1
3237,0
3238,1
3239,1
3240,1
3241,1
3242,0
3243,0
3244,0
3245,1
3246,0
3247,1
3248,1
3249,0
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,0
3257,1
3258,1
3259,0
3260,0
3261,1
3262,1
3263,0
3264,1
3265,0
3266,1
3267,1
3268,1
3269,0
3270,1
3271,1
3272,1
3273,0
3274,0
3275,1
3276,1
3277,1
3278,0
3279,1
3280,1
3281,0
3282,0
3283,0
3284,0
3285,1
3286,1
3287,0
3288,1
3289,1
3290,1
3291,1
3292,0
3293,1
3294,0
3295,1
3296,0
3297,0
3298,0
3299,0
3300,1
3301,1
3302,0
3303,0
3304,1
3305,0
3306,0
3307,1
3308,1
3309,1
3310,1
3311,1
3312,1
3313,1
3314,1
3315,0
3316,1
3317,0
3318,0
3319,1
3320,0
3321,1
3322,0
3323,1
3324,0
3325,0
3326,1
3327,0
3328,0
3329,0
3330,1
3331,1
3332,1
3333,1
3334,0
3335,1
3336,1
3337,1
3338,1
3339,1
3340,0
3341,0
3342,1
3343,0
3344,0
3345,0
3346,1
3347,0
3348,1
3349,1
3350,0
3351,1
3352,1
3353,1
3354,0
3355,0
3356,0
3357,1
3358,1
3359,1
3360,1
3361,1
3362,1
3363,0
3364,1
3365,0
3366,1
3367,0
3368,1
3369,1
3370,0
3371,0
3372,0
3373,1
3374,0
3375,1
3376,1
3377,1
3378,0
3379,0
3380,0
3381,1
3382,1
3383,0
3384,1
3385,1
3386,0
3387,1
3388,0
3389,1
3390,1
3391,0
3392,1
3393,1
3394,1
3395,1
3396,1
3397,1
3398,0
3399,0
3400,1
3401,0
3402,0
3403,1
3404,1
3405,0
3406,1
3407,1
3408,0
3409,0
3410,1
3411,1
3412,0
3413,1
3414,1
3415,1
3416,1
3417,0
3418,0
3419,1
3420,1
3421,0
3422,0
3423,0
3424,1
3425,1
3426,1
3427,0
3428,0
3429,0
3430,1
3431,1
3432,0
3433,0
3434,1
3435,1
3436,0
3437,0
3438,0
3439,0
3440,0
3441,1
3442,1
3443,1
3444,0
3445,0
3446,1
3447,1
3448,1
3449,0
3450,1
3451,1
3452,1
3453,0
3454,1
3455,1
3456,1
3457,1
3458,0
3459,1
3460,1
3461,1
3462,1
3463,1
3464,0
3465,1
3466,1
3467,0
3468,0
3469,0
3470,1
3471,0
3472,0
3473,0
3474,1
3475,0
3476,0
3477,0
3478,0
3479,1
3480,0
3481,1
3482,1
3483,1
3484,0
3485,0
3486,1
3487,1
3488,0
3489,1
3490,1
3491,1
3492,1
3493,1
3494,1
3495,0
3496,0
3497,0
3498,0
3499,1
3500,1
3501,0
3502,0
3503,0
3504,1
3505,1
3506,1
3507,0
3508,0
3509,1
3510,1
3511,1
3512,1
3513,1
3514,1
3515,1
3516,0
3517,0
3518,0
3519,0
3520,1
3521,0
3522,1
3523,0
3524,1
3525,1
3526,0
3527,1
3528,0
3529,0
3530,1
3531,1
3532,1
3533,0
3534,0
3535,1
3536,0
3537,0
3538,0
3539,0
3540,1
3541,1
3542,1
3543,0
3544,1
3545,0
3546,0
3547,1
3548,0
3549,0
3550,0
3551,1
3552,1
3553,1
3554,0
3555,1
3556,0
3557,1
3558,1
3559,0
3560,1
3561,1
3562,1
3563,0
3564,0
3565,1
3566,1
3567,1
3568,0
3569,1
3570,1
3571,1
3572,0
3573,1
3574,1
3575,1
3576,1
3577,0
3578,1
3579,1
3580,1
3581,0
3582,0
3583,1
3584,1
3585,1
3586,0
3587,1
3588,0
3589,1
3590,1
3591,0
3592,1
3593,0
3594,1
3595,0
3596,0
3597,0
3598,0
3599,0
3600,1
3601,0
3602,0
3603,1
3604,1
3605,0
3606,0
3607,1
3608,1
3609,0
3610,1
3611,0
3612,0
3613,0
3614,0
3615,0
3616,1
3617,1
3618,0
3619,0
3620,0
3621,1
3622,0
3623,0
3624,0
3625,0
3626,0
3627,1
3628,0
3629,1
3630,0
3631,0
3632,0
3633,1
3634,0
3635,0
3636,1
3637,1
3638,0
3639,0
3640,0
3641,0
3642,1
3643,1
3644,0
3645,0
3646,1
3647,1
3648,0
3649,0
3650,1
3651,1
3652,0
3653,1
3654,0
3655,1
3656,0
3657,1
3658,1
3659,1
3660,1
3661,1
3662,1
3663,1
3664,0
3665,1
3666,1
3667,1
3668,1
3669,1
3670,0
3671,0
3672,1
3673,1
3674,0
3675,1
3676,0
3677,1
3678,0
3679,1
3680,0
3681,0
3682,1
3683,1
3684,0
3685,1
3686,0
3687,0
3688,0
3689,1
3690,0
3691,1
3692,0
3693,0
3694,1
3695,1
3696,1
3697,0
3698,1
3699,1
3700,1
3701,1
3702,0
3703,1
3704,0
3705,0
3706,1
3707,0
3708,1
3709,1
3710,1
3711,0
3712,0
3713,0
3714,1
3715,0
3716,1
3717,1
3718,0
3719,0
3720,1
3721,0
3722,0
3723,0
3724,0
3725,0
3726,0
3727,0
3728,1
3729,1
3730,0
3731,0
3732,1
3733,0
3734,1
3735,0
3736,0
3737,0
3738,1
3739,1
3740,0
3741,0
3742,0
3743,1
3744,1
3745,1
3746,1
3747,0
3748,1
3749,1
3750,0
3751,1
3752,0
3753,1
3754,1
3755,1
3756,1
3757,1
3758,1
3759,0
3760,0
3761,0
3762,1
3763,0
3764,1
3765,1
3766,0
3767,1
3768,0
3769,1
3770,0
3771,1
3772,1
3773,0
3774,1
3775,1
3776,0
3777,1
3778,1
3779,1
3780,0
3781,0
3782,0
3783,1
3784,1
3785,0
3786,1
3787,1
3788,0
3789,0
3790,0
3791,0
3792,1
3793,1
3794,0
3795,0
3796,0
3797,0
3798,1
3799,1
3800,0
3801,1
3802,0
3803,0
3804,0
3805,1
3806,0
3807,1
3808,1
3809,1
3810,1
3811,1
3812,1
3813,1
3814,0
3815,1
3816,1
3817,0
3818,1
3819,1
3820,0
3821,0
3822,1
3823,1
3824,1
3825,1
3826,1
3827,1
3828,1
3829,1
3830,1
3831,0
3832,0
3833,0
3834,1
3835,1
3836,0
3837,1
3838,1
3839,1
3840,0
3841,1
3842,1
3843,1
3844,0
3845,0
3846,1
3847,1
3848,1
3849,1
3850,1
3851,0
3852,1
3853,1
3854,1
3855,0
3856,1
3857,0
3858,0
3859,0
3860,1
3861,0
3862,0
3863,0
3864,1
3865,1
3866,0
3867,1
3868,0
3869,0
3870,0
3871,0
3872,1
3873,0
3874,1
3875,0
3876,1
3877,0
3878,1
3879,0
3880,1
3881,1
3882,0
3883,0
3884,1
3885,1
3886,1
3887,1
3888,1
3889,0
3890,1
3891,0
3892,0
3893,1
3894,0
3895,1
3896,1
3897,0
3898,0
3899,0
3900,1
3901,1
3902,1
3903,0
3904,1
3905,0
3906,1
3907,0
3908,0
3909,1
3910,1
3911,0
3912,0
3913,0
3914,0
3915,0
3916,1
3917,0
3918,0
3919,0
3920,0
3921,1
3922,1
3923,1
3924,0
3925,1
3926,1
3927,1
3928,0
3929,1
3930,1
3931,1
3932,0
3933,1
3934,0
3935,0
3936,0
3937,1
3938,1
3939,1
3940,1
3941,1
3942,0
3943,1
3944,1
3945,0
3946,1
3947,0
3948,0
3949,1
3950,1
3951,0
3952,1
3953,1
3954,1
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,1
3966,0
3967,1
3968,1
3969,0
3970,1
3971,0
3972,0
3973,0
3974,0
3975,0
3976,1
3977,1
3978,1
3979,0
3980,0
3981,0
3982,0
3983,1
3984,0
3985,0
3986,1
3987,0
3988,0
3989,0
3990,0
3991,0
3992,0
3993,1
3994,0
3995,0
3996,1
3997,1
3998,0
3999,1
